kepid,kepoi_name,koi_disposition,koi_score,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag,radius,density,esc_vel,temperature,ESI,ESI_n_components
11037511,K02580.01,CONFIRMED,1.0,3.11604194,133.84988,0.195,1.7763,345.2,1.59,1123,375.55,18.8,1,5591,4.559,0.86,295.35446,48.5154,15.79,0.8629909313522593,,,0.006742123767499727,0.07627838271362859,2
9757613,K00250.04,CONFIRMED,0.965,46.82767725,136.74468,0.393,1.9033,1537.7,2.13,276,1.37,32.4,3,3879,4.708,0.537,284.94098,46.56654,15.473,0.7746879935358395,,,0.8869163346016841,0.8289049617940165,2
11818872,K02581.01,CONFIRMED,1.0,12.7372371,136.0162,0.364,3.358,100.8,0.87,697,55.82,12.9,1,5420,4.502,0.868,294.35092,50.081089,13.463,0.9597615689407557,,,0.05009372085121313,0.21926702469418552,2
11771430,K02582.01,CONFIRMED,0.984,40.0306267,148.85882,0.322,4.815,214.5,2.01,617,34.19,19.5,1,5855,4.227,1.373,295.84653,49.936131,13.628,0.7921441057815997,,,0.0803634153623611,0.25230815642735926,2
5513012,K02668.01,CONFIRMED,1.0,0.679336747,132.856178,0.209,1.2188,240.7,1.4,1883,2982.78,36.7,1,5440,4.491,0.913,283.92004,40.740131,14.159,0.901294435433536,,,0.0006089696415078043,0.02342778156887543,2
11761199,K02669.01,FALSE POSITIVE,0.0,213.6103207,141.655562,0.977,10.7643,110990.0,46.07,291,1.69,534.5,1,5931,4.554,0.845,290.75183,49.972301,15.619,0.1652429366362286,,,0.9714290170219995,0.4006516984942908,2
8074805,K02670.01,FALSE POSITIVE,0.0,170.8658492,299.660385,0.684,16.9895,29841.0,24.4,387,5.33,897.0,1,5989,4.221,1.324,281.05594,43.92374,14.412,0.23487234239823712,,,0.4127075416818325,0.31134159221059765,2
11253827,K02672.01,CONFIRMED,0.82,88.5122014,182.67266,0.242,6.8214,2518.7,4.7,390,5.47,63.1,2,5593,4.45,0.945,296.13281,48.977402,11.921,0.5504760516126839,,,0.4026203904961418,0.470779017012306,2
3533469,K02430.01,FALSE POSITIVE,0.387,10.21507506,133.64546,0.1,3.395,258.6,1.5,780,87.48,17.4,1,5406,4.433,0.95,288.10608,38.659061,14.338,0.8805647427246953,,,0.031895533258522735,0.16758902720004681,2
7047363,K02432.01,CONFIRMED,1.0,31.0572947,147.56275,0.335,3.401,636.6,1.85,480,12.57,15.8,1,5395,4.615,0.734,295.62469,42.545898,15.956,0.8171946736858422,,,0.20083613256874475,0.4051200042195422,2
11968463,K02433.01,CONFIRMED,0.982,15.1622287,144.474,0.959,7.332,479.8,3.12,829,111.74,28.5,2,6325,4.409,1.112,294.33847,50.33654,15.212,0.6623624202751508,,,0.024832517575250197,0.1282502492889115,2
11968463,K02433.02,CONFIRMED,1.0,10.04378351,353.61859,0.953,5.548,437.9,2.94,951,193.39,28.8,1,6325,4.409,1.112,294.33847,50.33654,15.212,0.6794449124660793,,,0.013925781219443508,0.09727179036939007,2
8836888,K02508.01,CANDIDATE,0.294,7.10397925,136.33096,0.192,1.5398,370.5,1.51,818,105.84,16.8,1,5488,4.584,0.789,297.90738,45.03231,15.164,0.8785633377250446,,,0.02624241801116479,0.15184079279911827,2
9880190,K02509.01,CONFIRMED,0.976,4.5513988,133.05954,0.248,2.457,188.7,1.13,907,159.65,19.4,1,5009,4.491,0.84,286.48364,46.752621,15.035,0.9647409729174053,,,0.017039017384423448,0.12821169294961074,2
5364071,K00248.02,CONFIRMED,1.0,10.91274065,169.85247,0.685,2.1801,1387.2,2.13,443,9.12,57.4,3,3834,4.708,0.539,292.29459,40.591789,15.264,0.7746879935358395,,,0.2645443521588742,0.45270225687000587,2
5392702,K02510.01,FALSE POSITIVE,0.0,12.2141545,141.3677,1.175,10.262,535.8,18.13,683,51.37,24.7,1,5435,4.578,0.824,299.03641,40.583172,15.352,0.2760638654021049,,,0.05425929600107987,0.12238885156767786,2
8429566,K02511.01,FALSE POSITIVE,0.0,3.732261,131.93795,0.4,2.054,153.6,1.09,1119,369.47,15.7,1,5762,4.495,0.867,291.35867,44.424252,14.834,0.9752225040992043,,,0.006849776383295616,0.08173161002352236,2
10387742,K02583.01,CONFIRMED,0.998,3.03267135,134.0668,0.238,1.774,42.4,0.6,1187,468.31,15.6,1,5640,4.492,0.921,283.42911,47.59251,12.623,0.8487600312757227,,,0.005263783084945256,0.06684077120894669,2
7673841,K02585.01,CONFIRMED,0.989,5.34182466,136.3186,0.07,3.577,70.5,0.95,1125,379.09,19.2,1,5767,4.287,1.135,288.66077,43.36808,13.455,0.9853030430090121,,,0.006689046182013932,0.0811833576416136,2
9827149,K02586.01,CONFIRMED,1.0,2.131945045,133.65547,0.209,1.8061,269.4,1.66,1418,955.16,22.9,1,5845,4.469,1.013,290.17618,46.698341,15.545,0.8499718930256166,,,0.0023373001545291022,0.04457173360902812,2
5546691,K02587.01,CONFIRMED,0.999,12.9462567,139.4165,0.109,9.568,168.7,1.13,764,80.34,15.7,1,6058,4.54,0.867,295.46234,40.77697,15.079,0.9647409729174053,,,0.03469841438889662,0.18296169559838316,2
12156347,K02588.01,CONFIRMED,1.0,5.77957133,136.53014,0.946,2.5213,396.6,1.5,598,30.22,18.9,1,4102,4.687,0.581,289.74277,50.787041,15.484,0.8805647427246953,,,0.09046431298586934,0.28224047280673326,2
8636539,K02656.01,CANDIDATE,0.99,6.77367892,138.07568,0.228,3.579,150.7,1.33,1083,324.84,15.1,1,6392,4.425,1.072,296.00543,44.71851,15.024,0.916630328327376,,,0.007915684205135375,0.08518072676309509,2
9283156,K02657.01,CANDIDATE,1.0,5.22402436,132.85379,0.12,2.608,48.1,0.58,941,185.16,15.1,1,5487,4.512,0.84,292.76175,45.727242,12.869,0.8385066558919498,,,0.014569946296239068,0.11053052494847168,2
8547429,K02658.01,CONFIRMED,0.995,11.6601667,140.62189,0.983,5.882,181.0,2.08,834,114.36,20.4,1,5791,4.381,1.083,286.22464,44.654469,14.406,0.7818315449066224,,,0.024221292588053386,0.13761166594352783,2
8803882,K02659.01,FALSE POSITIVE,0.054,89.465468,170.8426,0.931,9.88,67.9,2.57,549,21.43,5.7,1,5192,3.773,2.46,284.79694,45.099091,12.998,0.7187307307063342,,,0.12426516530955628,0.2988531295875631,2
9893318,K02660.01,CONFIRMED,1.0,18.0161227,145.24169,0.023,4.016,499.5,2.39,768,82.38,16.7,1,6245,4.406,1.065,292.86984,46.741859,15.394,0.7402412278866185,,,0.03397134907356864,0.15857803489507427,2
6864885,K02434.01,FALSE POSITIVE,0.0,40.8777605,163.43477,1.262,9.745,719.1,29.55,526,18.15,23.6,1,5930,4.489,0.937,292.35745,42.389149,15.59,0.21141252109878053,,,0.1451687971115126,0.17518704684485736,2
5097868,K02435.01,FALSE POSITIVE,1.0,6.80243431,132.40355,1.0,3.817,249.1,2.6,895,151.72,14.9,1,5836,4.561,0.816,291.37408,40.263371,15.188,0.7153106186168956,,,0.01802613347458067,0.1135530038659173,2
8570333,K02436.01,CONFIRMED,0.982,84.5733346,150.152,0.024,5.762,891.6,2.59,366,4.26,20.4,1,5418,4.543,0.888,295.62927,44.69062,15.758,0.7164456692975084,,,0.4923042917768226,0.5938933219190813,2
8478994,K00245.02,CONFIRMED,1.0,21.30181863,191.84136,0.086,3.8763,87.3,0.72,564,23.89,32.4,2,5437,4.571,0.781,284.05954,44.518215,9.705,0.9036815295086313,,,0.11253938012604098,0.3189039967799933,2
5036705,K02437.01,CONFIRMED,0.987,4.14789051,135.53291,0.878,3.829,137.6,1.93,1389,878.32,16.4,1,6150,4.223,1.417,297.90579,40.162861,14.725,0.8044009112862059,,,0.0025719526455855453,0.04548495412654585,2
9574158,K02512.01,CANDIDATE,1.0,15.92108138,147.0537,0.972,1.5443,716.8,3.14,645,40.88,16.1,1,5595,4.57,0.82,284.71988,46.25079,15.523,0.6605366249951616,,,0.06779815654243018,0.2116203333884305,2
9653622,K02513.01,CONFIRMED,1.0,19.0054098,144.15574,1.228,1.843,542.4,28.47,758,78.19,20.2,1,6347,4.423,1.036,293.66885,46.37925,14.839,0.21579452412936903,,,0.03582371802331426,0.08792361561825014,2
4391348,K02514.01,FALSE POSITIVE,0.0,1.96433113,131.65195,0.16,2.381,139.1,1.33,1638,1704.63,14.2,1,6306,4.405,1.121,297.40906,39.490292,15.083,0.916630328327376,,,0.0011878877385521384,0.03299778671070396,2
7294743,K02516.01,CANDIDATE,0.992,2.81043228,133.40821,0.351,3.874,47.4,1.43,1701,1978.53,17.8,1,5415,3.868,2.079,295.45367,42.858799,13.388,0.894935058413526,,,0.0009926025068033894,0.02980461008648668,2
8947520,K02517.01,CONFIRMED,0.98,0.968527683,131.50954,0.941,1.3672,114.6,1.21,1677,1867.0,16.9,1,5580,4.538,0.886,289.88437,45.211498,14.511,0.9446773475694301,,,0.0010621709078517726,0.03167662854368858,2
10468885,K02589.01,CONFIRMED,1.0,0.664074145,133.40285,0.525,1.0925,212.6,1.19,1703,1998.48,20.9,1,5178,4.585,0.797,291.27899,47.687649,15.645,0.9495852325278497,,,0.0009870515311698595,0.030615185084250283,2
6765135,K02592.01,CANDIDATE,0.994,175.603366,202.3721,0.952,9.543,506.8,2.87,348,3.46,14.7,1,6225,4.461,1.009,287.75229,42.244781,15.054,0.686423032341965,,,0.5752634111389722,0.6283900501037519,2
3861595,K00004.01,CONFIRMED,1.0,3.849371737,157.526686,0.915,2.632,1298.6,12.94,2034,4055.29,132.7,1,6244,3.657,2.992,294.35654,38.94738,11.432,0.33064146495613,,,0.0004184526240118227,0.011762558761511279,2
5725087,K00033.01,FALSE POSITIVE,0.0,0.366197145,133.55969,0.319,1.2335,275.3,51.34,9983,2335438.28,16.7,1,4448,1.694,31.5,296.9679,40.926769,11.059,0.15554350393358876,,,1.0431780215785354e-07,0.00012738114644751563,2
10489206,K00251.01,CONFIRMED,1.0,4.164384505,171.087935,0.59,1.8464,2338.0,2.54,590,28.75,132.1,1,3808,4.754,0.508,298.25812,47.604939,14.752,0.7221962652136785,,,0.09516079437487278,0.262154096462939,2
3426367,K02662.01,CONFIRMED,1.0,2.10433534,133.31612,0.872,1.1168,242.1,0.79,662,45.34,20.7,1,3605,4.837,0.433,285.92889,38.520981,14.488,0.9313401202909187,,,0.06129989632249356,0.23893734077119883,2
5562090,K02664.01,CONFIRMED,0.998,28.8431751,143.82307,0.913,3.171,756.7,2.66,491,13.77,15.0,1,5151,4.528,0.785,298.73523,40.76416,15.652,0.7086028240915064,,,0.185514749257066,0.362568993757305,2
11548140,K00256.01,FALSE POSITIVE,0.0,1.378649746,169.780113,0.099,1.2232,22462.0,6.51,734,68.34,172.2,1,3440,4.82,0.439,285.18512,49.565369,15.373,0.47040543777289534,,,0.04077758098819145,0.1384990824376461,2
12110786,K02665.01,FALSE POSITIVE,0.0,1.112207126,131.8505,0.402,1.35,54.7,0.73,1797,2467.09,13.0,1,6046,4.486,0.972,291.5321,50.681599,13.823,0.9078097629601727,,,0.0007630370860151996,0.026319052342082518,2
5342061,K02666.01,CANDIDATE,0.989,64.034363,159.0432,0.985,9.174,758.8,3.47,411,6.72,16.9,1,5691,4.561,0.783,284.11978,40.524281,15.341,0.6322834427585383,,,0.33960557952555037,0.46338643161234616,2
3654095,K02667.01,FALSE POSITIVE,0.0,1.303576682,133.0758,0.08,1.021,245.5,1.51,1694,1940.45,22.1,1,6045,4.494,0.955,293.62442,38.732479,14.834,0.8785633377250446,,,0.0010123229662668987,0.029822639790923342,2
5078939,K02438.01,FALSE POSITIVE,0.0,1.958577398,132.26115,0.59,2.388,453.0,1.8,1252,579.19,24.5,1,5402,4.568,0.816,284.14609,40.272331,15.902,0.825480882258738,,,0.004138012852511544,0.05844527782711984,2
6867555,K02439.01,CONFIRMED,1.0,5.19103699,135.21628,0.117,4.222,290.1,1.92,1183,462.91,25.2,1,6321,4.417,1.125,293.12738,42.320099,15.438,0.8059699916593022,,,0.005344151282630851,0.06562945653201797,2
5339567,K02440.01,CONFIRMED,0.984,4.86638504,134.01501,0.176,2.296,143.8,1.32,1121,372.7,17.1,1,5688,4.333,1.111,282.99973,40.557449,13.987,0.9188803114532663,,,0.006795698709151043,0.07902172958374974,2
4459924,K02441.01,FALSE POSITIVE,0.0,4.79176993,134.03502,0.372,4.52,116.6,0.81,883,143.74,23.0,1,5138,4.536,0.756,290.23987,39.564529,14.287,0.9387431275910469,,,0.0190813888984368,0.133837672922461,2
11080405,K02442.01,CONFIRMED,0.999,25.1933989,146.4301,0.679,4.62,481.2,1.95,513,16.34,18.0,1,5009,4.491,0.84,289.85889,48.693851,15.629,0.8012878331666292,,,0.15881371967569197,0.3567288904981873,2
5529738,K02518.01,FALSE POSITIVE,0.0,0.759762021,131.79506,1.183,4.912,227.0,24.2,2280,6419.35,65.3,1,6386,4.402,1.123,290.53607,40.705849,14.871,0.23593305393726943,,,0.00023857077933664363,0.007502448436949683,2
4047631,K02519.01,CANDIDATE,1.0,4.790912471,132.01539,0.969,0.5134,360.7,2.25,717,62.51,17.6,1,4359,4.601,0.676,288.9039,39.154209,14.452,0.7582520301548231,,,0.04477863316252979,0.18426472669245816,2
10059645,K02520.01,CONFIRMED,0.965,6.49441464,132.25189,0.911,2.344,357.3,1.75,732,68.05,17.7,1,4769,4.557,0.742,284.58578,47.079529,15.602,0.8340027104091828,,,0.041225743713398454,0.1854248688704097,2
5364071,K00248.03,CONFIRMED,1.0,2.576571021,172.126911,0.187,1.5997,852.8,1.57,717,62.42,63.6,2,3834,4.708,0.539,292.29459,40.591789,15.264,0.8668126032440396,,,0.04477863316252979,0.19701442480519626,2
7183745,K02521.01,CONFIRMED,1.0,28.4750006,154.5706,0.835,4.718,763.8,2.64,489,13.5,21.4,1,4996,4.497,0.831,285.86929,42.728088,15.86,0.7108194598956077,,,0.18819503976500232,0.3657494996863172,2
8212002,K02593.01,CONFIRMED,1.0,14.7966306,142.74484,0.182,5.613,56.1,0.98,874,138.25,22.4,1,6175,4.299,1.307,281.83533,44.155918,11.714,0.9942298598406664,,,0.019920822369366643,0.14073335223821754,2
8004903,K02594.01,CONFIRMED,0.993,11.25401871,136.8901,0.603,4.759,433.4,2.42,888,147.13,17.0,1,5995,4.351,1.118,280.25839,43.835758,15.166,0.7365330120589739,,,0.01863307800947428,0.11714895249317392,2
8883329,K02595.01,CONFIRMED,0.993,9.18244299,134.04601,0.257,4.318,87.6,1.24,1052,289.74,20.3,1,6194,4.242,1.314,290.99527,45.192211,13.223,0.9374448489778123,,,0.008993167506077029,0.09181829095864587,2
8883329,K02595.02,CONFIRMED,0.932,14.6134781,140.41368,0.086,5.266,72.8,1.12,901,155.87,15.2,2,6194,4.242,1.314,290.99527,45.192211,13.223,0.9673322272612818,,,0.01752438189030582,0.1301994599271702,2
3644653,K02596.01,FALSE POSITIVE,0.0,119.682075,176.0877,1.259,31.28,1704.1,30.39,351,3.59,38.1,1,5778,4.531,0.911,291.20081,38.747849,15.903,0.20816899598498784,,,0.5603542484444107,0.3415382574391856,2
11253827,K02672.02,CONFIRMED,1.0,42.9923284,162.50532,0.643,4.726,1120.1,3.32,496,14.33,34.1,1,5593,4.45,0.945,296.13281,48.977402,11.921,0.6447054801659283,,,0.17900857184741825,0.3397172460542839,2
5514383,K00257.01,CONFIRMED,1.0,6.88341278,172.66227,0.083,2.0674,487.4,2.63,1080,321.63,35.4,1,6139,4.359,1.193,284.63519,40.71983,10.868,0.7119349624623662,,,0.00801303489677873,0.07552985964800805,2
10747445,K02673.01,FALSE POSITIVE,0.003,4.593595496,134.88971,1.147,2.7468,45034.0,44.14,1022,258.12,92.0,1,5717,4.538,0.884,297.46594,48.089329,16.444,0.16923376300446982,,,0.010204309624837258,0.041556151369850636,2
8022489,K02674.01,CONFIRMED,0.989,197.5111484,272.3864,0.814,11.106,2575.6,9.52,391,5.54,175.2,1,5616,4.004,1.674,289.65125,43.824421,13.349,0.3881844424203311,,,0.39932280859493624,0.39371423875718026,2
8022489,K02674.02,CONFIRMED,0.986,11.1726723,140.00764,0.504,6.106,76.8,1.5,1019,255.06,17.0,3,5616,4.004,1.674,289.65125,43.824421,13.349,0.8805647427246953,,,0.010335694850660812,0.09540046371508419,2
8022489,K02674.03,CONFIRMED,0.999,2.53573284,133.01581,0.054,3.989,68.0,1.36,1671,1842.18,25.5,2,5616,4.004,1.674,289.65125,43.824421,13.349,0.9099703795625943,,,0.0010804515693691656,0.03135568408881969,2
9209624,K02443.01,CONFIRMED,0.996,6.79164656,136.48519,0.121,3.343,102.6,1.01,994,230.81,18.5,1,5772,4.351,1.003,287.79819,45.656712,13.987,0.997161138548408,,,0.011511774585024764,0.10714053505520645,2
9209624,K02443.02,CONFIRMED,0.991,11.8376933,142.21212,0.557,3.381,92.9,1.0,826,110.03,12.7,2,5772,4.351,1.003,287.79819,45.656712,13.987,1.0,,,0.025207982729790763,0.15877021990849155,2
3354846,K02444.01,CONFIRMED,0.995,18.5525162,135.51322,0.78,4.385,771.5,2.53,612,33.14,17.2,1,5569,4.566,0.829,294.57623,38.45697,15.714,0.7233617085177518,,,0.0828865865533333,0.24486115016969043,2
6516185,K02445.01,CANDIDATE,0.989,47.3659328,175.0355,1.085,7.929,757.0,11.97,481,12.62,16.0,1,5708,4.482,0.902,289.88446,41.906551,15.817,0.3445175190973891,,,0.1993831630350991,0.26208966534116257,2
3946023,K02447.01,FALSE POSITIVE,0.0,1.045492348,132.27517,0.708,2.933,28.7,0.83,2291,6522.69,21.7,1,6057,4.088,1.457,289.0787,39.04034,12.804,0.9459419572771949,,,0.00023294799048101538,0.014844368563849426,2
7183745,K02521.02,CONFIRMED,0.943,4.86634094,353.34131,0.895,1.885,366.7,1.94,881,142.39,15.2,2,4996,4.497,0.831,285.86929,42.728088,15.86,0.802840216156813,,,0.01926426683761907,0.12436288896618886,2
9177629,K02522.01,CONFIRMED,1.0,5.60402307,133.82508,0.8,1.0273,224.9,1.25,774,84.65,20.6,1,4847,4.581,0.737,299.38159,45.592239,13.713,0.9350677145621996,,,0.03291415076086533,0.1754336334022585,2
7778767,K02523.01,CONFIRMED,0.998,13.0313583,144.11544,0.813,4.521,573.3,2.88,774,84.94,18.9,1,5514,4.345,1.071,299.16953,43.44109,15.829,0.6854140679031154,,,0.03291415076086533,0.15019927418127269,2
7515762,K02524.01,CONFIRMED,0.951,40.9905002,132.4136,0.048,7.336,297.3,2.41,627,36.5,15.4,1,5842,4.17,1.41,287.83847,43.153229,15.272,0.7377633917889539,,,0.07558363121544555,0.23614155951300178,2
5942949,K02525.01,CONFIRMED,0.833,57.2932309,146.23112,0.021,4.878,773.6,1.95,355,3.76,15.7,1,4806,4.564,0.729,285.29193,41.255692,15.699,0.8012878331666292,,,0.5411781187103378,0.6585130538558818,2
12120307,K02597.01,CONFIRMED,0.996,8.00504749,138.71228,0.054,3.32,187.5,1.52,1035,271.68,15.6,1,6398,4.411,1.101,296.30197,50.672321,14.79,0.8765744124617892,,,0.009657251171396895,0.09200706098753052,2
12120307,K02597.02,CONFIRMED,0.969,12.13070414,139.89855,0.083,3.843,211.2,1.61,901,155.85,15.3,3,6398,4.411,1.101,296.30197,50.672321,14.79,0.8592153127868078,,,0.01752438189030582,0.12270785332355295,2
12120307,K02597.03,CONFIRMED,0.999,5.61357653,131.81669,0.119,2.905,162.3,1.41,1165,435.61,15.2,2,6398,4.411,1.101,296.30197,50.672321,14.79,0.8991608377123578,,,0.005724206990730783,0.07174247523625335,2
7446631,K02598.01,CANDIDATE,1.0,29.2254372,143.98764,0.384,5.293,174.1,1.35,614,33.69,15.7,1,6049,4.461,1.008,292.32419,43.033451,14.162,0.9121755265265906,,,0.08186626520259616,0.2732698365461209,2
9777251,K02600.01,FALSE POSITIVE,0.0,1.33255087,132.059,0.415,3.565,123.3,1.19,1728,2107.29,14.0,1,5774,4.347,1.054,294.53516,46.506149,15.053,0.9495852325278497,,,0.0009206622000254142,0.029567672030289004,2
6864893,K02375.01,FALSE POSITIVE,0.0,40.8792243,163.41583,0.79,7.005,413.6,1.62,437,8.59,23.4,1,5383,4.609,0.72,292.36026,42.398022,14.923,0.85734449081163,,,0.27699464990436146,0.4873190300817325,2
11701407,K02376.01,CONFIRMED,0.942,18.8262877,134.70322,0.198,2.344,795.8,2.34,591,28.85,19.9,1,5215,4.481,0.845,285.14264,49.800671,15.279,0.7465374714620614,,,0.09455827362666544,0.2656902228142175,2
5906426,K02377.01,CANDIDATE,0.893,13.9034057,143.52317,0.871,3.408,261.4,1.55,646,41.08,15.3,1,5261,4.523,0.819,299.29227,41.15308,14.782,0.870681255197205,,,0.0673941015738942,0.24223703464013532,2
11288051,K00241.03,CONFIRMED,1.0,3.41045981,131.58062,0.971,2.866,136.2,1.06,892,149.88,22.5,3,4983,4.66,0.651,286.75278,49.064911,14.139,0.9832926251973657,,,0.01828335352156156,0.13408164185162624,2
10813132,K02378.01,CONFIRMED,0.836,4.76702759,132.69368,0.077,2.013,163.4,1.19,1046,282.97,14.3,1,5629,4.43,0.937,297.46362,48.181412,14.431,0.9495852325278497,,,0.009221210336862466,0.0935752379741444,2
5857540,K02448.01,CONFIRMED,1.0,13.62801048,135.45073,0.927,3.5374,912.8,3.28,639,39.48,26.7,1,5052,4.48,0.855,284.6062,41.196381,15.462,0.6481330221838462,,,0.07028336413734985,0.21343141569972382,2
12208631,K02449.01,CANDIDATE,1.0,53.3580444,138.38498,0.905,6.812,736.1,3.41,474,11.94,19.7,1,5481,4.369,1.036,291.55051,50.825611,15.114,0.6371726142893744,,,0.20982088641381963,0.3656393342199487,2
7289317,K02450.01,CONFIRMED,0.968,16.83203175,140.53041,0.533,4.031,326.0,1.86,690,53.44,21.6,1,5518,4.4,1.008,294.00946,42.880772,14.834,0.8155647725882467,,,0.05212747009297046,0.20618760460312371,2
6500206,K02451.01,FALSE POSITIVE,0.0,13.37499553,142.38153,0.045,1.639,458.1,2.01,703,57.85,16.9,1,5263,4.404,0.961,283.1788,41.989922,14.738,0.7921441057815997,,,0.0484246472159989,0.19585530083892772,2
5545815,K02452.01,FALSE POSITIVE,0.01,4.35370136,134.09426,0.535,1.913,168.9,1.33,1179,456.83,12.2,1,5992,4.382,0.985,295.26068,40.766392,14.685,0.916630328327376,,,0.005425970425074167,0.07052381904172779,2
7879433,K02527.01,CONFIRMED,0.982,1.385787741,135.49119,0.35,1.6449,85.4,0.55,1008,245.15,19.1,1,4239,4.667,0.6,287.1427,43.616051,14.131,0.822441019159597,,,0.01083481621294384,0.09439807883945762,2
9205907,K02528.01,CONFIRMED,0.997,12.02295362,136.20687,0.965,1.2667,778.6,3.28,776,85.78,20.1,1,5982,4.535,0.879,285.67377,45.639858,15.646,0.6481330221838462,,,0.0325704060959159,0.14529265548093317,2
8463346,K02529.01,CONFIRMED,0.982,16.79716262,134.0417,0.899,3.83,1023.8,2.75,503,15.19,21.2,1,4652,4.617,0.697,301.72076,44.41206,15.856,0.698858537329867,,,0.17034629005839735,0.34503327246771553,2
5364071,K00248.04,CONFIRMED,0.999,18.59611518,141.26331,0.014,2.3052,813.8,1.53,371,4.48,27.6,4,3834,4.708,0.539,292.29459,40.591789,15.264,0.8745978400564075,,,0.471820540811026,0.6423809040495906,2
10489206,K00251.02,CONFIRMED,0.997,5.77440326,132.96695,0.425,1.768,245.3,0.8,529,18.6,11.8,2,3808,4.754,0.508,298.25812,47.604939,14.752,0.9350677145621996,,,0.14221924934932223,0.3646705752536422,2
7531677,K02601.01,FALSE POSITIVE,0.424,2.622134451,131.87323,0.664,4.735,128.2,1.64,1548,1359.14,42.9,1,5864,4.199,1.369,292.99469,43.180672,13.915,0.8536362694949431,,,0.0015514862127683426,0.03639237424022244,2
10068659,K02602.01,CONFIRMED,0.993,11.47685263,139.63194,0.07,2.756,240.6,1.58,796,94.94,16.5,1,5550,4.384,1.032,289.13467,47.062988,15.051,0.8648959533125186,,,0.029355809639423913,0.15934152303574348,2
2443393,K02603.01,CANDIDATE,0.884,73.711039,202.7848,0.284,10.062,136.7,1.77,563,23.81,21.1,1,6374,4.193,1.502,291.45755,37.742935,12.643,0.8305650060566969,,,0.11327928840903569,0.30673410776036797,2
9019191,K02604.01,CANDIDATE,0.742,14.43348326,143.60783,1.185,2.663,526.8,16.25,558,22.91,14.8,1,4915,4.627,0.702,290.82437,45.355019,15.323,0.29283117549935156,,,0.11706601413533023,0.1851501513104228,2
9718379,K02379.01,FALSE POSITIVE,0.0,40.0088894,141.74475,1.16,3.616,582.3,20.75,585,27.65,20.2,1,6237,4.403,1.023,295.06583,46.466389,15.04,0.2565873955851337,,,0.0982421769912211,0.1587693431704974,2
3002478,K02380.01,CANDIDATE,0.999,6.35705314,135.47756,0.023,1.324,272.2,1.59,990,227.07,17.3,1,5982,4.493,0.96,294.18561,38.108669,14.216,0.8629909313522593,,,0.011714271709925617,0.10054506578177833,2
4055774,K02381.01,FALSE POSITIVE,0.0,6.58738839,133.35768,0.523,4.758,258.5,1.35,871,136.02,15.7,1,5616,4.564,0.822,291.17999,39.10508,15.575,0.9121755265265906,,,0.02021025926390721,0.1357766691493552,2
